 7313162.381093 1.828E-28 2.206E-02.03500.030  906.83530.18-.007214       b      0       X      0                R 25R 25     d55774549271613 6 6   318.0  306.0
 7213162.406136 3.073E-27 2.132E-02.03790.043  626.06720.62-.009683       b      0       X      0                R 21Q 22     d58774549271613 6 6    45.0   45.0
 7313162.443674 5.870E-28 2.318E-02.03790.043  643.31320.62-.009683       b      0       X      0                R 21Q 22     d65774549271613 6 6   270.0  270.0
 7113162.484731 4.095E-25 2.043E-02.03500.030  933.53090.18-.007214       b      0       X      0                R 25R 25     d68774549311613 6 6    53.0   51.0
 7113162.500767 1.372E-24 2.155E-02.03790.043  662.10200.62-.009683       b      0       X      0                R 21Q 22     d68774549311613 6 6    45.0   45.0
 7213162.529298 1.300E-28 2.052E-02.02880.032 1344.55200.50-.003636       b      0       X      0                R 31R 31     d57774549271613 6 6    65.0   63.0
 7213162.578017 7.319E-28 2.035E-02.03410.036  952.89500.63-.009400       b      0       X      0                R 26R 26     d57675349271512 1 2    55.0   53.0
 7313162.591747 2.254E-29 2.228E-02.02880.032 1381.47870.50-.003636       b      0       X      0                R 31R 31     d55774549271613 6 6   390.0  378.0
 7313162.661780 1.338E-28 2.211E-02.03410.036  979.07200.63-.009400       b      0       X      0                R 26R 26     d55665349271512 1 2   330.0  318.0
 7113162.674891 4.681E-26 2.051E-02.02880.032 1422.49830.50-.003636       b      0       X      0                R 31R 31     d58774549311613 6 6    65.0   63.0
 7213162.731209 1.889E-28 2.049E-02.03030.033 1260.87940.63-.009800       b      0       X      0                R 30R 30     d57675349271512 1 2    63.0   61.0
 7213162.759530 5.331E-28 2.039E-02.03030.035 1025.87920.65-.005745       b      0       X      0                R 27R 27     d57774549271613 6 6    57.0   55.0
 7313162.803797 3.313E-29 2.225E-02.03030.033 1295.51140.63-.009800       b      0       X      0                R 30R 30     d55665349271512 1 2   378.0  366.0
 7213162.836575 2.708E-28 2.046E-02.02940.035 1179.87440.30-.013070       b      0       X      0                R 29R 29     d57774549271613 6 6    61.0   59.0
 7313162.844856 9.646E-29 2.214E-02.03030.035 1054.06100.65-.005745       b      0       X      0                R 27R 27     d55774549271613 6 6   342.0  330.0
 7213162.845864 3.826E-28 2.042E-02.03220.035 1101.54000.63-.009600       b      0       X      0                R 28R 28     d57675349271512 1 2    59.0   57.0
 7313162.916338 4.800E-29 2.222E-02.02940.035 1212.28380.30-.013070       b      0       X      0                R 29R 29     d55774549271613 6 6   366.0  354.0
 7313162.929864 6.855E-29 2.218E-02.03220.035 1131.79930.63-.009600       b      0       X      0                R 28R 28     d55665349271512 1 2   354.0  342.0
 7113162.954856 2.111E-25 2.047E-02.03030.035 1085.20330.65-.005745       b      0       X      0                R 27R 27     d58774549311613 6 6    57.0   55.0
 7313163.012177 4.390E-30 2.322E-02.02570.030 1750.40210.63-.010000       b      0       X      0                R 35Q 36     d55774549271613 6 6   438.0  438.0
 7213163.012976 2.655E-29 2.137E-02.02570.030 1703.58510.63-.010000       b      0       X      0                R 35Q 36     d57774549271613 6 6    73.0   73.0
 7113163.019587 1.024E-25 2.050E-02.02940.035 1248.20130.30-.013070       b      0       X      0                R 29R 29     d58774549311613 6 6    61.0   59.0
 7113163.022564 8.587E-27 2.126E-02.02570.030 1802.59190.63-.010000       b      0       X      0                R 35Q 36     d58774549311613 6 6    73.0   73.0
 7213163.065911 2.403E-27 2.132E-02.03890.040  685.62040.63-.008900       b      0       X      0                R 22Q 23     d57675349271512 1 2    47.0   47.0
 7313163.119351 4.554E-28 2.318E-02.03890.040  704.50480.63-.008900       b      0       X      0                R 22Q 23     d65665349271512 1 2   282.0  282.0
 7113163.418603 1.030E-29 2.786E-07.03980.041  791.40310.63-.008900       b      0       X      0                R 23S 22     q6766534928 7 4 1 2    49.0   45.0
 7213163.597666 4.083E-29 2.137E-02.02720.031 1609.28390.63-.009700       b      0       X      0                R 34Q 35     d57675349271512 1 2    71.0   71.0
 7313163.618909 6.837E-30 2.322E-02.02720.031 1653.51930.63-.009700       b      0       X      0                R 34Q 35     d55665349271512 1 2   426.0  426.0
 7213163.632496 1.851E-27 2.132E-02.03700.038  747.86300.57-.008842       b      0       X      0                R 23Q 24     d57774549271613 6 6    49.0   49.0
 7313163.699063 3.480E-28 2.319E-02.03700.038  768.45940.57-.008842       b      0       X      0                R 23Q 24     d65774549271613 6 6   294.0  294.0
 7113163.788661 7.970E-25 2.152E-02.03700.038  791.03310.57-.008842       b      0       X      0                R 23Q 24     d68774549311613 6 6    49.0   49.0
 7113164.041136 1.400E-29 3.301E-08.05300.053   16.38760.72-.006450       b      0       X      0                T  3S  4     q6766534928 7 4 1 2    13.0    9.0
 7213164.083808 6.194E-29 2.137E-02.02810.031 1517.63680.39-.003755       b      0       X      0                R 33Q 34     d57774549271613 6 6    69.0   69.0
 7213164.105514 1.406E-27 2.134E-02.03650.038  812.79280.63-.008900       b      0       X      0                R 24Q 25     d57675349271512 1 2    51.0   51.0
 7313164.124012 1.050E-29 2.322E-02.02810.031 1559.36200.39-.003755       b      0       X      0                R 33Q 34     d55774549271613 6 6   414.0  414.0
 7113164.181438 2.118E-26 2.132E-02.02810.031 1605.80120.39-.003755       b      0       X      0                R 33Q 34     d58774549311613 6 6    69.0   69.0
 7313164.182413 2.620E-28 2.320E-02.03650.038  835.17440.63-.008900       b      0       X      0                R 24Q 25     d55665349271512 1 2   306.0  306.0
 7113164.272493 5.680E-30 2.811E-07.03760.039  931.74310.63-.008900       b      0       X      0                R 25S 24     q6766534928 7 4 1 2    53.0   49.0
 7213164.471920 9.269E-29 2.137E-02.02860.032 1428.64730.63-.009500       b      0       X      0                R 32Q 33     d57675349271512 1 2    67.0   67.0
 7213164.484577 1.052E-27 2.134E-02.03450.037  880.40720.64-.010155       b      0       X      0                R 25Q 26     d57774549271613 6 6    53.0   53.0
 7313164.528034 1.590E-29 2.322E-02.02860.032 1467.93400.63-.009500       b      0       X      0                R 32Q 33     d55665349271512 1 2   402.0  402.0
 7313164.568990 1.942E-28 2.320E-02.03450.037  904.64740.64-.010155       b      0       X      0                R 25Q 26     d55774549271613 6 6   318.0  318.0
 7113164.678407 4.352E-25 2.149E-02.03450.037  931.33720.64-.010155       b      0       X      0                R 25Q 26     d68774549311613 6 6    53.0   53.0
 7113164.724977 2.930E-30 2.818E-07.03540.037 1083.43320.63-.009100       b      0       X      0                R 27S 26     q5766534928 7 4 1 2    57.0   53.0
 7213164.762505 1.368E-28 2.137E-02.02970.034 1342.31880.29-.006912       b      0       X      0                R 31Q 32     d57774549271613 6 6    65.0   65.0
 7213164.769282 7.759E-28 2.135E-02.03410.036  950.70370.63-.009100       b      0       X      0                R 26Q 27     d57675349271512 1 2    55.0   55.0
 7113164.772212 1.420E-30 2.819E-07.03320.036 1246.44860.63-.009100       b      0       X      0                R 29S 28     q5766534928 7 4 1 2    61.0   57.0
 7313164.831509 2.374E-29 2.322E-02.02970.034 1379.23890.29-.006912       b      0       X      0                R 31Q 32     d55774549271613 6 6   390.0  390.0
 7313164.858370 1.419E-28 2.320E-02.03410.036  976.87540.63-.009100       b      0       X      0                R 26Q 27     d55665349271512 1 2   330.0  330.0
 7113164.922099 4.928E-26 2.137E-02.02970.034 1420.25110.29-.006912       b      0       X      0                R 31Q 32     d58774549311613 6 6    65.0   65.0
 7213164.956055 1.991E-28 2.137E-02.03030.033 1258.65460.63-.009300       b      0       X      0                R 30Q 31     d57675349271512 1 2    63.0   63.0
 7213164.959216 5.641E-28 2.135E-02.03170.036 1023.67950.54-.005543       b      0       X      0                R 27Q 28     d57774549271613 6 6    57.0   57.0
 7313165.034955 3.494E-29 2.322E-02.03030.033 1293.28020.63-.009300       b      0       X      0                R 30Q 31     d55665349271512 1 2   378.0  378.0
 7313165.050115 1.022E-28 2.322E-02.03170.036 1051.85580.54-.005543       b      0       X      0                R 27Q 28     d55774549271613 6 6   342.0  342.0
 7213165.053049 2.857E-28 2.136E-02.03110.034 1177.65790.25-.012489       b      0       X      0                R 29Q 30     d57774549271613 6 6    61.0   61.0
 7213165.053952 4.043E-28 2.136E-02.03220.035 1099.33190.63-.009200       b      0       X      0                R 28Q 29     d57675349271512 1 2    59.0   59.0
 7313165.138879 5.069E-29 2.322E-02.03110.034 1210.06130.25-.012489       b      0       X      0                R 29Q 30     d55774549271613 6 6   366.0  366.0
 7313165.143773 7.249E-29 2.322E-02.03220.035 1129.58540.63-.009200       b      0       X      0                R 28Q 29     d55665349271512 1 2   354.0  354.0
 7113165.166455 2.235E-25 2.145E-02.03170.036 1082.99170.54-.005543       b      0       X      0                R 27Q 28     d58774549311613 6 6    57.0   57.0
 7113165.249023 1.081E-25 2.141E-02.03110.034 1245.97180.25-.012489       b      0       X      0                R 29Q 30     d58774549311613 6 6    61.0   61.0
 7113179.923894 1.980E-29 4.057E-08.05070.051   42.22400.73-.007100       b      0       X      0                T  5S  6     q6766534928 7 4 1 2    17.0   13.0
 7113195.413594 2.270E-29 4.525E-08.04910.049   79.56460.74-.007300       b      0       X      0                T  7S  8     q6766534928 7 4 1 2    21.0   17.0
